id,attribute,value,k,group_fairness_score
18, gender,0,15,-0.23333333333333328
18, gender,0,20,-0.30000000000000004
18, gender,0,25,-0.30000000000000004
18, gender,1,5,0.3
18, gender,1,10,0.2
18, gender,1,15,0.23333333333333334
18, gender,1,20,0.3
18, gender,1,25,0.3
19, gender,0,5,0.3
19, gender,0,10,0.0
19, gender,0,15,0.033333333333333326
19, gender,0,20,0.04999999999999999
19, gender,0,25,0.06
19, gender,1,5,-0.30000000000000004
19, gender,1,10,0.0
19, gender,1,15,-0.033333333333333326
19, gender,1,20,-0.050000000000000044
19, gender,1,25,-0.06000000000000005
20, gender,0,5,0.3
20, gender,0,10,0.09999999999999998
20, gender,0,15,0.033333333333333326
20, gender,0,20,0.0
20, gender,0,25,-0.020000000000000018
20, gender,1,5,-0.30000000000000004
20, gender,1,10,-0.09999999999999998
20, gender,1,15,-0.033333333333333326
20, gender,1,20,0.0
20, gender,1,25,0.020000000000000018
21, gender,0,5,-0.30000000000000004
21, gender,0,10,-0.19999999999999996
21, gender,0,15,-0.09999999999999998
21, gender,0,20,-0.15000000000000002
21, gender,0,25,-0.21999999999999997
21, gender,1,5,0.3
21, gender,1,10,0.2
21, gender,1,15,0.09999999999999998
21, gender,1,20,0.15000000000000002
21, gender,1,25,0.21999999999999997
22, gender,0,5,0.09999999999999998
22, gender,0,10,-0.09999999999999998
22, gender,0,15,-0.09999999999999998
22, gender,0,20,-0.050000000000000044
22, gender,0,25,-0.06000000000000005
22, gender,1,5,-0.09999999999999998
22, gender,1,10,0.09999999999999998
22, gender,1,15,0.09999999999999998
22, gender,1,20,0.04999999999999999
22, gender,1,25,0.06
23, gender,0,5,0.09999999999999998
23, gender,0,10,0.0
23, gender,0,15,-0.09999999999999998
23, gender,0,20,-0.15000000000000002
23, gender,0,25,-0.14
23, gender,1,5,-0.09999999999999998
23, gender,1,10,0.0
23, gender,1,15,0.09999999999999998
23, gender,1,20,0.15000000000000002
23, gender,1,25,0.14
24, gender,0,5,-0.09999999999999998
24, gender,0,10,-0.09999999999999998
24, gender,0,15,-0.09999999999999998
24, gender,0,20,-0.19999999999999996
24, gender,0,25,-0.18000000000000005
24, gender,1,5,0.09999999999999998
24, gender,1,10,0.09999999999999998
24, gender,1,15,0.09999999999999998
24, gender,1,20,0.2
24, gender,1,25,0.18
25, gender,0,5,-0.30000000000000004
25, gender,0,10,-0.30000000000000004
25, gender,0,15,-0.16666666666666663
25, gender,0,20,-0.19999999999999996
25, gender,0,25,-0.09999999999999998
25, gender,1,5,0.3
25, gender,1,10,0.3
25, gender,1,15,0.16666666666666669
25, gender,1,20,0.2
25, gender,1,25,0.09999999999999998
26, gender,0,5,-0.5
26, gender,0,10,-0.19999999999999996
26, gender,0,15,-0.16666666666666663
26, gender,0,20,-0.19999999999999996
26, gender,0,25,-0.26
26, gender,1,5,0.5
26, gender,1,10,0.2
26, gender,1,15,0.16666666666666669
26, gender,1,20,0.2
26, gender,1,25,0.26
27, gender,0,5,-0.09999999999999998
27, gender,0,10,-0.09999999999999998
27, gender,0,15,-0.16666666666666663
27, gender,0,20,-0.15000000000000002
27, gender,0,25,-0.14
27, gender,1,5,0.09999999999999998
27, gender,1,10,0.09999999999999998
27, gender,1,15,0.16666666666666669
27, gender,1,20,0.15000000000000002
27, gender,1,25,0.14
28, gender,0,5,-0.30000000000000004
28, gender,0,10,-0.19999999999999996
28, gender,0,15,-0.09999999999999998
28, gender,0,20,-0.15000000000000002
28, gender,0,25,-0.18000000000000005
28, gender,1,5,0.3
28, gender,1,10,0.2
28, gender,1,15,0.09999999999999998
28, gender,1,20,0.15000000000000002
28, gender,1,25,0.18
29, gender,0,5,-0.5
29, gender,0,10,-0.30000000000000004
29, gender,0,15,-0.3666666666666667
29, gender,0,20,-0.35
29, gender,0,25,-0.38
29, gender,1,5,0.5
29, gender,1,10,0.3
29, gender,1,15,0.3666666666666667
29, gender,1,20,0.35
29, gender,1,25,0.38
30, gender,0,5,0.09999999999999998
30, gender,0,10,0.0
30, gender,0,15,-0.033333333333333326
30, gender,0,20,-0.15000000000000002
30, gender,0,25,-0.18000000000000005
30, gender,1,5,-0.09999999999999998
30, gender,1,10,0.0
30, gender,1,15,0.033333333333333326
30, gender,1,20,0.15000000000000002
30, gender,1,25,0.18
31, gender,0,5,-0.30000000000000004
31, gender,0,10,-0.4
31, gender,0,15,-0.43333333333333335
31, gender,0,20,-0.4
31, gender,0,25,-0.38
31, gender,1,5,0.3
31, gender,1,10,0.4
31, gender,1,15,0.43333333333333335
31, gender,1,20,0.4
31, gender,1,25,0.38
32, gender,0,5,0.09999999999999998
32, gender,0,10,0.0
32, gender,0,15,-0.16666666666666663
32, gender,0,20,-0.15000000000000002
32, gender,0,25,-0.14
32, gender,1,5,-0.09999999999999998
32, gender,1,10,0.0
32, gender,1,15,0.16666666666666669
32, gender,1,20,0.15000000000000002
32, gender,1,25,0.14
33, gender,0,5,0.09999999999999998
33, gender,0,10,-0.09999999999999998
33, gender,0,15,-0.033333333333333326
33, gender,0,20,-0.09999999999999998
33, gender,0,25,-0.06000000000000005
33, gender,1,5,-0.09999999999999998
33, gender,1,10,0.09999999999999998
33, gender,1,15,0.033333333333333326
33, gender,1,20,0.09999999999999998
33, gender,1,25,0.06
34, gender,0,5,-0.09999999999999998
34, gender,0,10,-0.19999999999999996
34, gender,0,15,-0.09999999999999998
34, gender,0,20,-0.15000000000000002
34, gender,0,25,-0.14
34, gender,1,5,0.09999999999999998
34, gender,1,10,0.2
34, gender,1,15,0.09999999999999998
34, gender,1,20,0.15000000000000002
34, gender,1,25,0.14
35, gender,0,5,0.3
35, gender,0,10,0.2
35, gender,0,15,0.09999999999999998
35, gender,0,20,0.09999999999999998
35, gender,0,25,0.020000000000000018
35, gender,1,5,-0.30000000000000004
35, gender,1,10,-0.19999999999999996
35, gender,1,15,-0.09999999999999998
35, gender,1,20,-0.09999999999999998
35, gender,1,25,-0.020000000000000018
36, gender,0,5,-0.5
36, gender,0,10,-0.09999999999999998
36, gender,0,15,-0.09999999999999998
36, gender,0,20,-0.050000000000000044
36, gender,0,25,-0.06000000000000005
36, gender,1,5,0.5
36, gender,1,10,0.09999999999999998
36, gender,1,15,0.09999999999999998
36, gender,1,20,0.04999999999999999
36, gender,1,25,0.06
37, gender,0,5,-0.09999999999999998
37, gender,0,10,-0.19999999999999996
37, gender,0,15,-0.09999999999999998
37, gender,0,20,-0.19999999999999996
37, gender,0,25,-0.14
37, gender,1,5,0.09999999999999998
37, gender,1,10,0.2
37, gender,1,15,0.09999999999999998
37, gender,1,20,0.2
37, gender,1,25,0.14
38, gender,0,5,0.5
38, gender,0,10,0.09999999999999998
38, gender,0,15,0.033333333333333326
38, gender,0,20,0.0
38, gender,0,25,-0.06000000000000005
38, gender,1,5,-0.5
38, gender,1,10,-0.09999999999999998
38, gender,1,15,-0.033333333333333326
38, gender,1,20,0.0
38, gender,1,25,0.06
39, gender,0,5,-0.5
39, gender,0,10,-0.30000000000000004
39, gender,0,15,-0.30000000000000004
39, gender,0,20,-0.25
39, gender,0,25,-0.26
39, gender,1,5,0.5
39, gender,1,10,0.3
39, gender,1,15,0.3
39, gender,1,20,0.25
39, gender,1,25,0.26
40, gender,0,5,-0.30000000000000004
40, gender,0,10,-0.30000000000000004
40, gender,0,15,-0.23333333333333328
40, gender,0,20,-0.25
40, gender,0,25,-0.18000000000000005
40, gender,1,5,0.3
40, gender,1,10,0.3
40, gender,1,15,0.23333333333333334
40, gender,1,20,0.25
40, gender,1,25,0.18
41, gender,0,5,0.3
41, gender,0,10,0.09999999999999998
41, gender,0,15,-0.09999999999999998
41, gender,0,20,0.0
41, gender,0,25,0.06
41, gender,1,5,-0.30000000000000004
41, gender,1,10,-0.09999999999999998
41, gender,1,15,0.09999999999999998
41, gender,1,20,0.0
41, gender,1,25,-0.06000000000000005
42, gender,0,5,0.09999999999999998
42, gender,0,10,0.0
42, gender,0,15,-0.09999999999999998
42, gender,0,20,-0.050000000000000044
42, gender,0,25,-0.020000000000000018
42, gender,1,5,-0.09999999999999998
42, gender,1,10,0.0
42, gender,1,15,0.09999999999999998
42, gender,1,20,0.04999999999999999
42, gender,1,25,0.020000000000000018
43, gender,0,5,-0.30000000000000004
43, gender,0,10,-0.09999999999999998
43, gender,0,15,-0.16666666666666663
43, gender,0,20,-0.15000000000000002
43, gender,0,25,-0.14
43, gender,1,5,0.3
43, gender,1,10,0.09999999999999998
43, gender,1,15,0.16666666666666669
43, gender,1,20,0.15000000000000002
43, gender,1,25,0.14
44, gender,0,5,0.09999999999999998
44, gender,0,10,0.09999999999999998
44, gender,0,15,-0.033333333333333326
44, gender,0,20,-0.050000000000000044
44, gender,0,25,0.020000000000000018
44, gender,1,5,-0.09999999999999998
44, gender,1,10,-0.09999999999999998
44, gender,1,15,0.033333333333333326
44, gender,1,20,0.04999999999999999
44, gender,1,25,-0.020000000000000018
45, gender,0,5,-0.09999999999999998
45, gender,0,10,-0.30000000000000004
45, gender,0,15,-0.3666666666666667
45, gender,0,20,-0.30000000000000004
45, gender,0,25,-0.30000000000000004
45, gender,1,5,0.09999999999999998
45, gender,1,10,0.3
45, gender,1,15,0.3666666666666667
45, gender,1,20,0.3
45, gender,1,25,0.3
46, gender,0,5,0.3
46, gender,0,10,0.09999999999999998
46, gender,0,15,0.033333333333333326
46, gender,0,20,-0.050000000000000044
46, gender,0,25,-0.06000000000000005
46, gender,1,5,-0.30000000000000004
46, gender,1,10,-0.09999999999999998
46, gender,1,15,-0.033333333333333326
46, gender,1,20,0.04999999999999999
46, gender,1,25,0.06
47, gender,0,5,-0.30000000000000004
47, gender,0,10,-0.09999999999999998
47, gender,0,15,-0.09999999999999998
47, gender,0,20,-0.19999999999999996
47, gender,0,25,-0.18000000000000005
47, gender,1,5,0.3
47, gender,1,10,0.09999999999999998
47, gender,1,15,0.09999999999999998
47, gender,1,20,0.2
47, gender,1,25,0.18
48, gender,0,5,-0.5
48, gender,0,10,-0.19999999999999996
48, gender,0,15,-0.30000000000000004
48, gender,0,20,-0.30000000000000004
48, gender,0,25,-0.21999999999999997
48, gender,1,5,0.5
48, gender,1,10,0.2
48, gender,1,15,0.3
48, gender,1,20,0.3
48, gender,1,25,0.21999999999999997
49, gender,0,5,-0.09999999999999998
49, gender,0,10,-0.09999999999999998
49, gender,0,15,-0.033333333333333326
49, gender,0,20,0.0
49, gender,0,25,-0.020000000000000018
49, gender,1,5,0.09999999999999998
49, gender,1,10,0.09999999999999998
49, gender,1,15,0.033333333333333326
49, gender,1,20,0.0
49, gender,1,25,0.020000000000000018
50, gender,0,5,-0.30000000000000004
50, gender,0,10,-0.30000000000000004
50, gender,0,15,-0.23333333333333328
50, gender,0,20,-0.25
50, gender,0,25,-0.26
50, gender,1,5,0.3
50, gender,1,10,0.3
50, gender,1,15,0.23333333333333334
50, gender,1,20,0.25
50, gender,1,25,0.26
51, gender,0,5,-0.30000000000000004
51, gender,0,10,-0.30000000000000004
51, gender,0,15,-0.30000000000000004
51, gender,0,20,-0.30000000000000004
51, gender,0,25,-0.33999999999999997
51, gender,1,5,0.3
51, gender,1,10,0.3
51, gender,1,15,0.3
51, gender,1,20,0.3
51, gender,1,25,0.33999999999999997
52, gender,0,5,0.09999999999999998
52, gender,0,10,-0.09999999999999998
52, gender,0,15,-0.09999999999999998
52, gender,0,20,-0.15000000000000002
52, gender,0,25,-0.14
52, gender,1,5,-0.09999999999999998
52, gender,1,10,0.09999999999999998
52, gender,1,15,0.09999999999999998
52, gender,1,20,0.15000000000000002
52, gender,1,25,0.14
53, gender,0,5,-0.09999999999999998
53, gender,0,10,-0.19999999999999996
53, gender,0,15,-0.033333333333333326
53, gender,0,20,-0.09999999999999998
53, gender,0,25,-0.06000000000000005
53, gender,1,5,0.09999999999999998
53, gender,1,10,0.2
53, gender,1,15,0.033333333333333326
53, gender,1,20,0.09999999999999998
53, gender,1,25,0.06
54, gender,0,5,0.09999999999999998
54, gender,0,10,-0.09999999999999998
54, gender,0,15,-0.16666666666666663
54, gender,0,20,-0.09999999999999998
54, gender,0,25,-0.18000000000000005
54, gender,1,5,-0.09999999999999998
54, gender,1,10,0.09999999999999998
54, gender,1,15,0.16666666666666669
54, gender,1,20,0.09999999999999998
54, gender,1,25,0.18
55, gender,0,5,-0.30000000000000004
55, gender,0,10,-0.4
55, gender,0,15,-0.43333333333333335
55, gender,0,20,-0.44999999999999996
55, gender,0,25,-0.30000000000000004
55, gender,1,5,0.3
55, gender,1,10,0.4
55, gender,1,15,0.43333333333333335
55, gender,1,20,0.45
55, gender,1,25,0.3
56, gender,0,5,0.09999999999999998
56, gender,0,10,-0.09999999999999998
56, gender,0,15,-0.23333333333333328
56, gender,0,20,-0.25
56, gender,0,25,-0.30000000000000004
56, gender,1,5,-0.09999999999999998
56, gender,1,10,0.09999999999999998
56, gender,1,15,0.23333333333333334
56, gender,1,20,0.25
56, gender,1,25,0.3
57, gender,0,5,-0.30000000000000004
57, gender,0,10,-0.09999999999999998
57, gender,0,15,-0.09999999999999998
57, gender,0,20,-0.09999999999999998
57, gender,0,25,-0.18000000000000005
57, gender,1,5,0.3
57, gender,1,10,0.09999999999999998
57, gender,1,15,0.09999999999999998
57, gender,1,20,0.09999999999999998
57, gender,1,25,0.18
58, gender,0,5,0.09999999999999998
58, gender,0,10,0.09999999999999998
58, gender,0,15,-0.09999999999999998
58, gender,0,20,-0.050000000000000044
58, gender,0,25,-0.09999999999999998
58, gender,1,5,-0.09999999999999998
58, gender,1,10,-0.09999999999999998
58, gender,1,15,0.09999999999999998
58, gender,1,20,0.04999999999999999
58, gender,1,25,0.09999999999999998
59, gender,0,5,-0.30000000000000004
59, gender,0,10,-0.30000000000000004
59, gender,0,15,-0.3666666666666667
59, gender,0,20,-0.4
59, gender,0,25,-0.30000000000000004
59, gender,1,5,0.3
59, gender,1,10,0.3
59, gender,1,15,0.3666666666666667
59, gender,1,20,0.4
59, gender,1,25,0.3
60, gender,0,5,-0.30000000000000004
60, gender,0,10,-0.4
60, gender,0,15,-0.3666666666666667
60, gender,0,20,-0.30000000000000004
60, gender,0,25,-0.30000000000000004
60, gender,1,5,0.3
60, gender,1,10,0.4
60, gender,1,15,0.3666666666666667
60, gender,1,20,0.3
60, gender,1,25,0.3
61, gender,0,5,-0.09999999999999998
61, gender,0,10,-0.09999999999999998
61, gender,0,15,-0.09999999999999998
61, gender,0,20,-0.09999999999999998
61, gender,0,25,-0.09999999999999998
61, gender,1,5,0.09999999999999998
61, gender,1,10,0.09999999999999998
61, gender,1,15,0.09999999999999998
61, gender,1,20,0.09999999999999998
61, gender,1,25,0.09999999999999998
62, gender,0,5,-0.5
62, gender,0,10,-0.5
62, gender,0,15,-0.43333333333333335
62, gender,0,20,-0.44999999999999996
62, gender,0,25,-0.38
62, gender,1,5,0.5
62, gender,1,10,0.5
62, gender,1,15,0.43333333333333335
62, gender,1,20,0.45
62, gender,1,25,0.38
63, gender,0,5,-0.30000000000000004
63, gender,0,10,-0.4
63, gender,0,15,-0.3666666666666667
63, gender,0,20,-0.30000000000000004
63, gender,0,25,-0.30000000000000004
63, gender,1,5,0.3
63, gender,1,10,0.4
63, gender,1,15,0.3666666666666667
63, gender,1,20,0.3
63, gender,1,25,0.3
64, gender,0,5,-0.30000000000000004
64, gender,0,10,-0.30000000000000004
64, gender,0,15,-0.30000000000000004
64, gender,0,20,-0.35
64, gender,0,25,-0.33999999999999997
64, gender,1,5,0.3
64, gender,1,10,0.3
64, gender,1,15,0.3
64, gender,1,20,0.35
64, gender,1,25,0.33999999999999997
65, gender,0,5,-0.30000000000000004
65, gender,0,10,-0.4
65, gender,0,15,-0.3666666666666667
65, gender,0,20,-0.35
65, gender,0,25,-0.26
65, gender,1,5,0.3
65, gender,1,10,0.4
65, gender,1,15,0.3666666666666667
65, gender,1,20,0.35
65, gender,1,25,0.26
66, gender,0,5,-0.30000000000000004
66, gender,0,10,-0.30000000000000004
66, gender,0,15,-0.3666666666666667
66, gender,0,20,-0.35
66, gender,0,25,-0.33999999999999997
66, gender,1,5,0.3
66, gender,1,10,0.3
66, gender,1,15,0.3666666666666667
66, gender,1,20,0.35
66, gender,1,25,0.33999999999999997
67, gender,0,5,-0.30000000000000004
67, gender,0,10,-0.19999999999999996
67, gender,0,15,-0.16666666666666663
67, gender,0,20,-0.25
67, gender,0,25,-0.21999999999999997
67, gender,1,5,0.3
67, gender,1,10,0.2
67, gender,1,15,0.16666666666666669
67, gender,1,20,0.25
67, gender,1,25,0.21999999999999997
68, gender,0,5,0.09999999999999998
68, gender,0,10,-0.09999999999999998
68, gender,0,15,-0.16666666666666663
68, gender,0,20,-0.09999999999999998
68, gender,0,25,-0.14
68, gender,1,5,-0.09999999999999998
68, gender,1,10,0.09999999999999998
68, gender,1,15,0.16666666666666669
68, gender,1,20,0.09999999999999998
68, gender,1,25,0.14
69, gender,0,5,-0.30000000000000004
69, gender,0,10,-0.30000000000000004
69, gender,0,15,-0.30000000000000004
69, gender,0,20,-0.25
69, gender,0,25,-0.21999999999999997
69, gender,1,5,0.3
69, gender,1,10,0.3
69, gender,1,15,0.3
69, gender,1,20,0.25
69, gender,1,25,0.21999999999999997
70, gender,0,5,-0.09999999999999998
70, gender,0,10,-0.09999999999999998
70, gender,0,15,-0.16666666666666663
70, gender,0,20,-0.19999999999999996
70, gender,0,25,-0.21999999999999997
70, gender,1,5,0.09999999999999998
70, gender,1,10,0.09999999999999998
70, gender,1,15,0.16666666666666669
70, gender,1,20,0.2
70, gender,1,25,0.21999999999999997
71, gender,0,5,-0.09999999999999998
71, gender,0,10,-0.09999999999999998
71, gender,0,15,-0.033333333333333326
71, gender,0,20,-0.050000000000000044
71, gender,0,25,-0.09999999999999998
71, gender,1,5,0.09999999999999998
71, gender,1,10,0.09999999999999998
71, gender,1,15,0.033333333333333326
71, gender,1,20,0.04999999999999999
71, gender,1,25,0.09999999999999998
72, gender,0,5,-0.30000000000000004
72, gender,0,10,-0.4
72, gender,0,15,-0.30000000000000004
72, gender,0,20,-0.25
72, gender,0,25,-0.21999999999999997
72, gender,1,5,0.3
72, gender,1,10,0.4
72, gender,1,15,0.3
72, gender,1,20,0.25
72, gender,1,25,0.21999999999999997
73, gender,0,5,-0.30000000000000004
73, gender,0,10,-0.19999999999999996
73, gender,0,15,-0.16666666666666663
73, gender,0,20,-0.15000000000000002
73, gender,0,25,-0.18000000000000005
73, gender,1,5,0.3
73, gender,1,10,0.2
73, gender,1,15,0.16666666666666669
73, gender,1,20,0.15000000000000002
73, gender,1,25,0.18
74, gender,0,5,-0.30000000000000004
74, gender,0,10,-0.19999999999999996
74, gender,0,15,-0.23333333333333328
74, gender,0,20,-0.30000000000000004
74, gender,0,25,-0.21999999999999997
74, gender,1,5,0.3
74, gender,1,10,0.2
74, gender,1,15,0.23333333333333334
74, gender,1,20,0.3
74, gender,1,25,0.21999999999999997
75, gender,0,5,-0.09999999999999998
75, gender,0,10,-0.19999999999999996
75, gender,0,15,-0.16666666666666663
75, gender,0,20,-0.19999999999999996
75, gender,0,25,-0.21999999999999997
75, gender,1,5,0.09999999999999998
75, gender,1,10,0.2
75, gender,1,15,0.16666666666666669
75, gender,1,20,0.2
75, gender,1,25,0.21999999999999997
76, gender,0,5,-0.30000000000000004
76, gender,0,10,-0.30000000000000004
76, gender,0,15,-0.3666666666666667
76, gender,0,20,-0.35
76, gender,0,25,-0.33999999999999997
76, gender,1,5,0.3
76, gender,1,10,0.3
76, gender,1,15,0.3666666666666667
76, gender,1,20,0.35
76, gender,1,25,0.33999999999999997
77, gender,0,5,-0.30000000000000004
77, gender,0,10,-0.30000000000000004
77, gender,0,15,-0.30000000000000004
77, gender,0,20,-0.30000000000000004
77, gender,0,25,-0.26
77, gender,1,5,0.3
77, gender,1,10,0.3
77, gender,1,15,0.3
77, gender,1,20,0.3
77, gender,1,25,0.26
78, gender,0,5,-0.5
78, gender,0,10,-0.19999999999999996
78, gender,0,15,-0.16666666666666663
78, gender,0,20,-0.15000000000000002
78, gender,0,25,-0.18000000000000005
78, gender,1,5,0.5
78, gender,1,10,0.2
78, gender,1,15,0.16666666666666669
78, gender,1,20,0.15000000000000002
78, gender,1,25,0.18
79, gender,0,5,-0.30000000000000004
79, gender,0,10,-0.4
79, gender,0,15,-0.3666666666666667
79, gender,0,20,-0.35
79, gender,0,25,-0.30000000000000004
79, gender,1,5,0.3
79, gender,1,10,0.4
79, gender,1,15,0.3666666666666667
79, gender,1,20,0.35
79, gender,1,25,0.3
80, gender,0,5,0.09999999999999998
80, gender,0,10,-0.09999999999999998
80, gender,0,15,-0.23333333333333328
80, gender,0,20,-0.19999999999999996
80, gender,0,25,-0.21999999999999997
80, gender,1,5,-0.09999999999999998
80, gender,1,10,0.09999999999999998
80, gender,1,15,0.23333333333333334
80, gender,1,20,0.2
80, gender,1,25,0.21999999999999997
81, gender,0,5,-0.09999999999999998
81, gender,0,10,-0.19999999999999996
81, gender,0,15,-0.23333333333333328
81, gender,0,20,-0.25
81, gender,0,25,-0.21999999999999997
81, gender,1,5,0.09999999999999998
81, gender,1,10,0.2
81, gender,1,15,0.23333333333333334
81, gender,1,20,0.25
81, gender,1,25,0.21999999999999997
82, gender,0,5,-0.30000000000000004
82, gender,0,10,-0.30000000000000004
82, gender,0,15,-0.3666666666666667
82, gender,0,20,-0.30000000000000004
82, gender,0,25,-0.18000000000000005
82, gender,1,5,0.3
82, gender,1,10,0.3
82, gender,1,15,0.3666666666666667
82, gender,1,20,0.3
82, gender,1,25,0.18
83, gender,0,5,-0.30000000000000004
83, gender,0,10,-0.4
83, gender,0,15,-0.3666666666666667
83, gender,0,20,-0.35
83, gender,0,25,-0.33999999999999997
83, gender,1,5,0.3
83, gender,1,10,0.4
